"activityName" "subjectId" "tBodyAcc_mean_X" "tBodyAcc_mean_Y" "tBodyAcc_mean_Z" "tGravityAcc_mean_X" "tGravityAcc_mean_Y" "tGravityAcc_mean_Z" "tBodyAccJerk_mean_X" "tBodyAccJerk_mean_Y" "tBodyAccJerk_mean_Z" "tBodyGyro_mean_X" "tBodyGyro_mean_Y" "tBodyGyro_mean_Z" "tBodyGyroJerk_mean_X" "tBodyGyroJerk_mean_Y" "tBodyGyroJerk_mean_Z" "tBodyAccMag_mean" "tGravityAccMag_mean" "tBodyAccJerkMag_mean" "tBodyGyroMag_mean" "tBodyGyroJerkMag_mean" "fBodyAcc_mean_X" "fBodyAcc_mean_Y" "fBodyAcc_mean_Z" "fBodyAccJerk_mean_X" "fBodyAccJerk_mean_Y" "fBodyAccJerk_mean_Z" "fBodyGyro_mean_X" "fBodyGyro_mean_Y" "fBodyGyro_mean_Z" "fBodyAccMag_mean" "fBodyBodyAccJerkMag_mean" "fBodyBodyGyroMag_mean" "fBodyBodyGyroJerkMag_mean" "tBodyAcc_std_X" "tBodyAcc_std_Y" "tBodyAcc_std_Z" "tGravityAcc_std_X" "tGravityAcc_std_Y" "tGravityAcc_std_Z" "tBodyAccJerk_std_X" "tBodyAccJerk_std_Y" "tBodyAccJerk_std_Z" "tBodyGyro_std_X" "tBodyGyro_std_Y" "tBodyGyro_std_Z" "tBodyGyroJerk_std_X" "tBodyGyroJerk_std_Y" "tBodyGyroJerk_std_Z" "tBodyAccMag_std" "tGravityAccMag_std" "tBodyAccJerkMag_std" "tBodyGyroMag_std" "tBodyGyroJerkMag_std" "fBodyAcc_std_X" "fBodyAcc_std_Y" "fBodyAcc_std_Z" "fBodyAccJerk_std_X" "fBodyAccJerk_std_Y" "fBodyAccJerk_std_Z" "fBodyGyro_std_X" "fBodyGyro_std_Y" "fBodyGyro_std_Z" "fBodyAccMag_std" "fBodyBodyAccJerkMag_std" "fBodyBodyGyroMag_std" "fBodyBodyGyroJerkMag_std"
WALKING "15" 2.738992e-01 -1.708097e-02 -1.076218e-01  9.515244e-01 -2.339183e-01  7.573567e-02 8.977707e-02  8.905886e-03  6.587062e-04 -5.548838e-02 -6.124279e-02  8.424849e-02 -7.766928e-02 -5.525366e-02 -5.109765e-02 -1.865147e-01 -1.865147e-01 -3.201293e-01 -2.437111e-01 -5.439795e-01 -3.174409e-01  1.113211e-01 -5.549421e-01 -3.908220e-01 -6.693781e-02 -6.489053e-01 -2.533994e-01 -5.354221e-01 -4.614641e-01 -2.751562e-01 -2.897540e-01 -4.891664e-01 -6.450752e-01 -3.279618e-01  1.389129e-01 -5.189326e-01 -9.783973e-01 -9.710565e-01 -9.580588e-01 -3.732176e-01 -3.192655e-02 -6.862684e-01 -3.296246e-01 -4.208650e-01 -4.865327e-01 -2.837680e-01 -7.024029e-01 -5.916686e-01 -3.238783e-01 -3.238783e-01 -3.100714e-01 -4.257985e-01 -6.377860e-01 -3.325206e-01  8.056462e-02 -5.370264e-01 -4.115001e-01 -6.068391e-02 -7.230511e-01 -3.576334e-01 -3.653612e-01 -5.439976e-01 -4.583448e-01 -3.424119e-01 -4.817502e-01 -6.540101e-01
WALKING "16" 2.760236e-01 -2.042869e-02 -1.088040e-01  9.259813e-01 -6.682465e-02 -2.173512e-01 7.702238e-02  9.684447e-03  3.608033e-03 -1.517219e-02 -6.959557e-02  8.186507e-02 -1.109173e-01 -4.338768e-02 -5.329867e-02 -2.587667e-01 -2.587667e-01 -3.631445e-01 -4.859319e-01 -6.715418e-01 -3.947904e-01 -3.215007e-01 -2.443630e-01 -4.414062e-01 -4.542708e-01 -4.223324e-01 -5.957465e-01 -6.197319e-01 -4.328853e-01 -4.104632e-01 -3.782785e-01 -6.692285e-01 -7.206823e-01 -4.046925e-01 -3.145698e-01 -1.597998e-01 -9.824696e-01 -9.737848e-01 -9.613873e-01 -3.962237e-01 -4.255639e-01 -4.402582e-01 -6.541718e-01 -6.125936e-01 -3.654895e-01 -6.758897e-01 -7.122378e-01 -5.712648e-01 -4.718093e-01 -4.718093e-01 -4.033866e-01 -6.650784e-01 -7.228084e-01 -4.090705e-01 -3.543707e-01 -1.805013e-01 -4.028841e-01 -4.336127e-01 -4.566363e-01 -6.737411e-01 -6.119409e-01 -4.032198e-01 -5.921510e-01 -4.414478e-01 -7.211370e-01 -7.457269e-01
WALKING "17" 2.723419e-01 -1.848754e-02 -1.097921e-01  9.281124e-01 -1.799274e-01 -1.902659e-01 7.731886e-02  1.300985e-02  2.437533e-02 -9.222655e-03 -8.397733e-02  7.571327e-02 -1.099592e-01 -3.792513e-02 -5.138072e-02 -1.511515e-01 -1.511515e-01 -3.010933e-01 -3.350098e-01 -5.171674e-01 -3.609917e-01 -6.502676e-02 -3.828328e-01 -4.234461e-01 -1.942327e-01 -5.234271e-01 -4.077167e-01 -4.901663e-01 -3.988092e-01 -4.293800e-01 -3.359389e-01 -5.186181e-01 -5.827119e-01 -3.195002e-01 -1.757979e-02 -2.658245e-01 -9.809834e-01 -9.686132e-01 -9.569032e-01 -3.554926e-01 -9.353850e-02 -5.343033e-01 -4.798135e-01 -4.549329e-01 -3.860444e-01 -4.312961e-01 -5.602035e-01 -5.244229e-01 -4.618379e-01 -4.618379e-01 -2.756728e-01 -5.224948e-01 -5.397085e-01 -3.048063e-01 -5.561379e-02 -2.623916e-01 -3.438661e-01 -4.703794e-02 -5.438730e-01 -5.048493e-01 -4.392388e-01 -4.387687e-01 -5.651625e-01 -2.112319e-01 -6.153201e-01 -5.203855e-01
WALKING "18" 2.738878e-01 -1.780236e-02 -1.042183e-01  9.238652e-01 -2.543171e-01 -6.093134e-02 7.675243e-02  2.827455e-02  1.068509e-02 -3.993997e-02 -6.137274e-02  9.447184e-02 -9.664353e-02 -4.337711e-02 -5.026316e-02 -2.879081e-01 -2.879081e-01 -3.792693e-01 -5.004711e-01 -6.364859e-01 -3.714752e-01 -2.436063e-01 -4.897711e-01 -4.147972e-01 -3.619085e-01 -6.011472e-01 -6.096734e-01 -5.708982e-01 -5.381523e-01 -4.243867e-01 -4.140378e-01 -6.203314e-01 -7.105963e-01 -3.760055e-01 -2.270059e-01 -4.283481e-01 -9.830109e-01 -9.753117e-01 -9.724838e-01 -3.680569e-01 -3.201588e-01 -6.333259e-01 -7.044398e-01 -4.964315e-01 -5.114172e-01 -5.781340e-01 -6.949258e-01 -6.632596e-01 -4.603465e-01 -4.603465e-01 -4.254187e-01 -6.085101e-01 -7.265918e-01 -3.780682e-01 -2.672736e-01 -4.398616e-01 -3.759928e-01 -3.202641e-01 -6.643271e-01 -7.349014e-01 -4.608907e-01 -5.484098e-01 -5.655631e-01 -4.444535e-01 -6.689081e-01 -7.694084e-01
WALKING "19" 2.739312e-01 -1.917736e-02 -1.227367e-01  9.352226e-01 -2.233381e-01 -8.984288e-02 8.222463e-02  1.441135e-02 -3.275287e-02 -2.749710e-02 -7.515693e-02  7.981070e-02 -8.323533e-02 -3.071284e-02 -6.030920e-02  6.481734e-02  6.481734e-02  1.094510e-01  1.000451e-01 -1.647000e-01 -2.998157e-02  1.692586e-01 -1.044234e-01  3.363810e-02  1.073187e-02 -1.293679e-01  2.281424e-01 -9.735498e-02 -1.050471e-02  3.222723e-02  7.301799e-02 -9.524605e-02 -2.624428e-01 -4.890494e-02  1.818016e-01 -1.394779e-01 -9.698615e-01 -9.586512e-01 -9.291879e-01  1.103067e-01  8.092712e-02 -1.793905e-01 -2.643580e-02 -1.144061e-01 -1.042030e-01  8.011865e-02 -2.915948e-01 -2.134941e-01 -9.939272e-02 -9.939272e-02  3.565588e-02 -2.184632e-02 -2.714875e-01 -5.788208e-02  1.126151e-01 -2.338723e-01  9.083665e-02  8.540107e-02 -2.278298e-01 -1.083888e-01 -1.330103e-01 -2.202712e-01 -3.247934e-01 -2.228696e-02 -1.415984e-01 -3.361487e-01
WALKING "20" 2.725893e-01 -2.119999e-02 -1.135395e-01  8.999652e-01 -3.444439e-01 -3.513021e-02 8.412343e-02 -2.106196e-02  6.344572e-03 -2.341042e-02 -7.410505e-02  8.513599e-02 -6.799924e-02 -5.141758e-02 -5.492737e-02  3.940228e-02  3.940228e-02 -4.293593e-02  6.862751e-02 -1.948933e-01 -1.474043e-01  4.034660e-01 -2.722139e-01 -1.387172e-01  1.579340e-01 -3.459945e-01 -9.362487e-02  3.101460e-02 -1.088925e-01 -3.533418e-03  5.452695e-02 -5.200656e-02 -1.803653e-01 -2.083428e-01  4.897718e-01 -2.287342e-01 -9.703273e-01 -9.620034e-01 -9.538504e-01 -9.064504e-02  2.443109e-01 -3.876646e-01 -2.329406e-01  8.583215e-02 -1.657485e-01 -2.532274e-01 -1.275541e-01 -2.270443e-01 -1.569304e-01 -1.569304e-01  2.107657e-02 -3.678532e-02 -1.498641e-01 -2.349856e-01  4.384363e-01 -2.664977e-01 -1.222372e-01  2.556141e-01 -4.276905e-01 -2.799315e-01  1.077048e-01 -2.649572e-01 -3.899340e-01 -3.106503e-02 -1.962102e-01 -1.719758e-01
WALKING "21" 2.791835e-01 -1.816103e-02 -1.043193e-01  8.625248e-01 -3.709845e-01 -2.209480e-01 7.822518e-02  2.351976e-03 -1.018134e-02 -4.593234e-02 -5.902944e-02  9.837159e-02 -8.687677e-02 -5.156503e-02 -6.211921e-02 -1.234557e-01 -1.234557e-01 -1.481390e-01 -2.847756e-01 -4.269307e-01 -2.734962e-01  3.384658e-02 -3.003091e-01 -2.004420e-01 -1.125647e-01 -4.057002e-01 -2.466574e-01 -3.717441e-01 -2.832625e-01 -2.512664e-01 -1.440099e-01 -4.095161e-01 -4.995972e-01 -2.978148e-01  5.408805e-02 -1.686887e-01 -9.695764e-01 -9.641445e-01 -9.749394e-01 -1.148889e-01 -3.471439e-02 -4.251426e-01 -4.322329e-01 -3.978923e-01 -3.118756e-01 -2.389083e-01 -4.828543e-01 -4.949277e-01 -2.997098e-01 -2.997098e-01 -8.384880e-02 -4.083044e-01 -4.503700e-01 -3.085472e-01 -2.562942e-03 -1.649610e-01 -1.074128e-01 -1.484152e-02 -4.435634e-01 -4.918592e-01 -4.194009e-01 -3.855054e-01 -4.381498e-01 -1.867344e-02 -5.122493e-01 -4.293235e-01
WALKING "22" 2.788646e-01 -1.672136e-02 -1.071125e-01  9.360964e-01 -2.596449e-01  2.337801e-02 6.277776e-02  3.567463e-02  4.436914e-03  7.771571e-04 -9.608807e-02  7.752666e-02 -1.329776e-01 -3.219107e-02 -5.698125e-02  7.224191e-02  7.224191e-02  2.291997e-02 -2.106080e-01 -4.619995e-01 -9.949286e-02  1.453675e-01 -2.552165e-01 -3.670471e-02  1.599956e-01 -2.819734e-01 -1.446487e-01 -5.011769e-01 -8.350118e-02 -2.415850e-02  6.597273e-02 -4.383787e-01 -5.539461e-01 -8.659219e-03  1.003842e-01 -2.133520e-01 -9.696434e-01 -9.636393e-01 -9.551478e-01  3.587871e-02  2.255423e-01 -3.131559e-01 -3.185379e-01 -4.863221e-01 -1.514395e-01 -2.266564e-01 -6.518755e-01 -2.342782e-01 -1.615918e-01 -1.615918e-01  1.115329e-01 -3.907757e-01 -5.031063e-01  2.439582e-02  3.868411e-03 -2.536436e-01  1.800478e-02  2.134236e-01 -3.431956e-01 -3.744963e-01 -4.816244e-01 -2.531739e-01 -3.813993e-01  1.582867e-01 -4.640191e-01 -4.764053e-01
WALKING "23" 2.732119e-01 -1.836187e-02 -1.133830e-01  9.398097e-01 -1.617614e-01 -1.607634e-01 9.873191e-02  1.489559e-02 -1.908106e-03 -6.311569e-02 -6.401979e-02  1.077005e-01 -5.781282e-02 -5.167048e-02 -9.030025e-02 -9.887702e-02 -9.887702e-02 -6.708197e-02 -1.209683e-02  1.153054e-02 -2.754042e-01 -7.243673e-02  8.140811e-02 -2.904105e-01 -1.554887e-01 -5.720213e-02 -3.376192e-01  1.955695e-01 -1.949704e-01 -9.426063e-02 -1.807057e-02  1.850782e-01  1.466186e-01 -3.135218e-01 -1.190206e-01  1.642207e-01 -9.772309e-01 -9.665507e-01 -9.329813e-01 -2.293281e-01 -8.050173e-02 -2.931151e-02 -4.943226e-01  2.594572e-01 -2.096349e-01 -3.639694e-01  2.959459e-01 -3.744568e-01 -2.099894e-01 -2.099894e-01 -2.681944e-02  1.633465e-01  2.501732e-01 -3.298073e-01 -2.025241e-01  1.161434e-01 -2.351730e-01 -6.097531e-02 -6.236475e-03 -5.450517e-01  2.865815e-01 -2.878209e-01 -4.075775e-01 -4.573723e-02 -6.147658e-02  2.878346e-01
WALKING "24" 2.769808e-01 -2.254464e-02 -1.105960e-01  9.597011e-01 -1.151162e-01 -1.409100e-01 7.319390e-02  1.212546e-02 -1.164014e-02 -5.451269e-02 -6.584359e-02  9.720063e-02 -6.253117e-02 -5.028950e-02 -7.398355e-02 -2.999836e-01 -2.999836e-01 -3.997222e-01 -4.030642e-01 -5.078247e-01 -4.924198e-01 -2.031937e-01 -3.444930e-01 -5.096282e-01 -3.528293e-01 -4.699202e-01 -4.682951e-01 -4.798414e-01 -3.914479e-01 -4.346189e-01 -4.186410e-01 -5.345092e-01 -5.715944e-01 -4.707624e-01 -1.541275e-01 -2.888400e-01 -9.831324e-01 -9.625788e-01 -9.628230e-01 -4.858633e-01 -3.022202e-01 -4.911895e-01 -5.805974e-01 -4.871663e-01 -3.961540e-01 -4.907735e-01 -5.142466e-01 -5.579682e-01 -4.810640e-01 -4.810640e-01 -4.098246e-01 -5.638632e-01 -5.560228e-01 -4.627336e-01 -1.827665e-01 -3.146469e-01 -5.076407e-01 -2.943535e-01 -5.111156e-01 -6.169158e-01 -4.958963e-01 -4.533379e-01 -5.902658e-01 -4.029800e-01 -6.680328e-01 -5.674477e-01
WALKING "25" 2.789928e-01 -1.864776e-02 -1.087376e-01  9.374831e-01 -1.273159e-01  1.884163e-01 7.217207e-02  3.511152e-03 -3.350987e-03 -1.563054e-02 -8.207681e-02  8.678687e-02 -1.023773e-01 -3.989865e-02 -5.126962e-02 -4.052894e-01 -4.052894e-01 -5.382914e-01 -3.943624e-01 -6.784661e-01 -6.090389e-01 -2.518803e-01 -5.335632e-01 -6.255954e-01 -4.344552e-01 -6.592864e-01 -4.119097e-01 -6.787504e-01 -5.613230e-01 -5.660600e-01 -5.645913e-01 -5.627333e-01 -7.703009e-01 -5.960074e-01 -1.618524e-01 -4.371334e-01 -9.794993e-01 -9.650934e-01 -9.449957e-01 -6.076209e-01 -3.826197e-01 -6.756014e-01 -4.011588e-01 -6.040321e-01 -5.627752e-01 -5.079571e-01 -7.996354e-01 -6.595762e-01 -5.656015e-01 -5.656015e-01 -5.428701e-01 -4.898094e-01 -7.570325e-01 -5.914500e-01 -1.703138e-01 -4.306246e-01 -6.241457e-01 -3.677601e-01 -6.904134e-01 -4.066781e-01 -5.672013e-01 -6.035442e-01 -6.329275e-01 -5.190042e-01 -5.292622e-01 -7.573858e-01
WALKING "26" 2.792644e-01 -1.542596e-02 -1.089270e-01  9.606478e-01 -1.339222e-01  1.087387e-01 6.523037e-02  1.967121e-02 -6.183058e-03 -3.340859e-03 -8.415077e-02  8.510692e-02 -9.941146e-02 -4.565383e-02 -4.922405e-02 -2.233992e-01 -2.233992e-01 -2.907580e-01 -3.920920e-01 -5.123988e-01 -3.219595e-01 -1.467022e-01 -3.395396e-01 -3.642268e-01 -2.985320e-01 -3.986732e-01 -3.681129e-01 -5.618278e-01 -3.185168e-01 -3.798367e-01 -2.933583e-01 -5.519276e-01 -6.194610e-01 -3.401855e-01 -1.363514e-01 -3.334865e-01 -9.800557e-01 -9.690403e-01 -9.662316e-01 -3.284529e-01 -2.618636e-01 -3.974835e-01 -4.928857e-01 -5.757354e-01 -3.545491e-01 -4.174386e-01 -5.870001e-01 -4.855430e-01 -4.218483e-01 -4.218483e-01 -2.793508e-01 -5.383293e-01 -6.034687e-01 -3.479979e-01 -1.857258e-01 -3.844453e-01 -3.510660e-01 -2.719522e-01 -3.965304e-01 -5.329996e-01 -5.879396e-01 -4.262321e-01 -5.371840e-01 -2.689485e-01 -6.094662e-01 -6.129303e-01
WALKING "27" 2.768495e-01 -1.664788e-02 -1.128223e-01  9.447593e-01 -1.874970e-01 -1.262109e-01 6.843320e-02  1.612303e-03 -2.075233e-02 -8.558836e-02 -3.653482e-02  1.182678e-01 -7.861635e-02 -4.769744e-02 -6.502476e-02 -2.388539e-01 -2.388539e-01 -2.305005e-01 -3.966388e-01 -5.625872e-01 -3.087024e-01 -1.367835e-01 -3.123726e-01 -3.454827e-01 -1.947674e-01 -3.826171e-01 -4.980179e-01 -5.347242e-01 -3.181824e-01 -3.272294e-01 -2.599340e-01 -5.194517e-01 -6.232882e-01 -3.484756e-01 -1.873012e-01 -2.973183e-01 -9.798661e-01 -9.737930e-01 -9.565935e-01 -3.161840e-01 -1.040905e-01 -4.011885e-01 -6.068602e-01 -5.298651e-01 -2.501204e-01 -5.232569e-01 -6.341055e-01 -4.263470e-01 -4.073558e-01 -4.073558e-01 -2.661389e-01 -4.824524e-01 -6.187186e-01 -3.652563e-01 -2.677416e-01 -3.455152e-01 -3.466104e-01 -6.551790e-02 -4.179580e-01 -6.423491e-01 -5.309438e-01 -2.978475e-01 -5.503926e-01 -2.797320e-01 -5.468881e-01 -6.392424e-01
WALKING "28" 2.812282e-01 -1.567597e-02 -1.037147e-01  9.429303e-01 -2.293162e-01 -1.259129e-01 9.311222e-02  2.264866e-02 -7.629152e-03 -1.058962e-01 -1.728222e-02  1.160659e-01 -9.297467e-02 -5.153944e-02 -5.935525e-02 -1.806660e-01 -1.806660e-01 -2.992234e-01 -3.107759e-01 -5.462488e-01 -2.800622e-01 -1.279123e-01 -3.563376e-01 -3.626020e-01 -2.945483e-01 -4.987545e-01 -3.746811e-01 -5.046817e-01 -2.550290e-01 -3.521568e-01 -3.608115e-01 -5.146024e-01 -5.959651e-01 -2.930035e-01 -1.178862e-01 -3.009284e-01 -9.766939e-01 -9.687809e-01 -9.442250e-01 -3.357002e-01 -2.201231e-01 -5.374705e-01 -5.037986e-01 -4.976840e-01 -2.426014e-01 -3.994171e-01 -6.390186e-01 -4.409279e-01 -3.926940e-01 -3.926940e-01 -3.904497e-01 -4.605117e-01 -5.798612e-01 -2.988324e-01 -1.687890e-01 -3.260462e-01 -3.671164e-01 -1.917575e-01 -5.745797e-01 -5.454802e-01 -4.974707e-01 -3.082434e-01 -5.115737e-01 -4.362730e-01 -5.168116e-01 -5.890717e-01
WALKING "29" 2.719999e-01 -1.629156e-02 -1.066324e-01  9.623744e-01 -1.273181e-01  9.557921e-02 8.537433e-02  2.238705e-02  9.415473e-03 -7.956682e-03 -8.196015e-02  8.568522e-02 -1.068883e-01 -4.798981e-02 -3.923690e-02 -9.552134e-02 -9.552134e-02 -2.402317e-01 -2.805733e-01 -5.062421e-01 -1.358195e-01 -3.496423e-02 -2.797348e-01 -2.104699e-01 -8.802134e-02 -3.948778e-01 -4.314900e-01 -3.622323e-01 -3.972775e-01 -2.356833e-01 -1.089782e-01 -4.168179e-01 -6.285011e-01 -1.743379e-01 -9.175406e-02 -2.428280e-01 -9.782535e-01 -9.752728e-01 -9.459814e-01 -2.214335e-01 -8.717464e-02 -4.617580e-01 -5.988687e-01 -1.818026e-01 -4.302324e-01 -3.959096e-01 -5.879443e-01 -5.041301e-01 -2.626951e-01 -2.626951e-01 -1.330363e-01 -3.588141e-01 -6.122229e-01 -1.903560e-01 -1.820685e-01 -2.833481e-01 -3.073367e-01 -1.550207e-01 -5.290349e-01 -6.543136e-01 -9.413597e-02 -4.941175e-01 -3.932575e-01 -1.695065e-01 -4.291568e-01 -6.186677e-01
WALKING "30" 2.764068e-01 -1.758804e-02 -9.862471e-02  9.652176e-01 -1.576738e-01 -3.925564e-03 6.886900e-02  2.196565e-02 -7.395342e-03 -4.595054e-02 -6.491709e-02  8.395682e-02 -8.738399e-02 -6.170289e-02 -4.460072e-02 -1.951400e-01 -1.951400e-01 -3.521117e-01 -2.296408e-02 -4.720687e-01 -3.514029e-01 -1.938567e-01 -3.095589e-01 -3.895956e-01 -2.995253e-01 -4.670307e-01 -3.744403e-01 -1.759009e-01 -2.473503e-01 -3.423638e-01 -3.471801e-01 -3.583444e-01 -5.476218e-01 -3.463943e-01 -1.735500e-01 -1.204768e-01 -9.797525e-01 -9.701766e-01 -9.439584e-01 -3.744009e-01 -2.707093e-01 -5.213519e-01 -3.879206e-01  6.002779e-03 -1.825697e-01 -4.603454e-01 -4.976218e-01 -4.762088e-01 -3.598734e-01 -3.598734e-01 -3.537510e-01 -2.668457e-01 -5.469773e-01 -3.449281e-01 -2.156343e-01 -9.314476e-02 -4.151354e-01 -2.894661e-01 -5.754103e-01 -3.990323e-01  9.554560e-02 -2.379415e-01 -4.698528e-01 -3.665374e-01 -3.315417e-01 -5.785800e-01
WALKING_DOWNSTAIRS " 1" 2.891883e-01 -9.918505e-03 -1.075662e-01  9.318744e-01 -2.666103e-01 -6.211996e-02 5.415532e-02  2.965045e-02 -1.097197e-02 -3.507819e-02 -9.093713e-02  9.008501e-02 -7.395920e-02 -4.399028e-02 -2.704611e-02  2.718829e-02  2.718829e-02 -8.944748e-02 -7.574125e-02 -2.954638e-01  3.822918e-02  1.549908e-03 -2.255745e-01 -2.766387e-02 -1.286672e-01 -2.883347e-01 -3.524496e-01 -5.570225e-02 -3.186943e-02  9.658453e-02  2.621849e-02 -1.857203e-01 -2.819634e-01  3.003534e-02 -3.193594e-02 -2.304342e-01 -9.505598e-01 -9.370187e-01 -8.959397e-01 -1.228386e-02 -1.016014e-01 -3.457350e-01 -4.580305e-01 -1.263492e-01 -1.247025e-01 -4.870273e-01 -2.388248e-01 -2.687615e-01  1.988435e-02  1.988435e-02 -2.578772e-02 -2.257244e-01 -3.065106e-01  2.433084e-02 -1.129637e-01 -2.979279e-01 -8.632790e-02 -1.345800e-01 -4.017215e-01 -4.954225e-01 -1.814147e-01 -2.384436e-01 -1.865303e-01 -1.040523e-01 -3.983504e-01 -3.919199e-01
WALKING_DOWNSTAIRS " 2" 2.776153e-01 -2.266142e-02 -1.168129e-01  8.618313e-01 -3.257801e-01 -4.388902e-02 1.100406e-01 -3.279591e-03 -2.093517e-02 -1.159474e-01 -4.823292e-03  9.717381e-02 -5.810385e-02 -4.214703e-02 -7.102298e-02  8.995112e-02  8.995112e-02  5.655163e-03 -1.621886e-01 -4.108727e-01  1.128412e-01  2.783450e-01 -1.312908e-01  1.381207e-01  9.620916e-02 -2.714987e-01 -1.457760e-01 -3.619138e-01 -8.749447e-02  2.934248e-01  2.222474e-01 -3.208385e-01 -3.801753e-01  4.636668e-02  2.628818e-01 -1.028379e-01 -9.403618e-01 -9.400685e-01 -9.314383e-01  1.472491e-01  1.268280e-01 -3.401220e-01 -3.207892e-01 -4.157391e-01 -2.794184e-01 -2.439406e-01 -4.693967e-01 -2.182663e-01  2.155863e-01  2.155863e-01  2.296172e-01 -2.748441e-01 -3.431879e-01  1.610462e-02  1.719740e-01 -1.620329e-01  4.995906e-02  8.083335e-02 -4.082274e-01 -3.794367e-01 -4.587327e-01 -4.229877e-01 -2.147879e-02  2.274807e-01 -3.725768e-01 -3.436990e-01
WALKING_DOWNSTAIRS " 3" 2.924235e-01 -1.935541e-02 -1.161398e-01  9.390578e-01 -2.288292e-01 -1.023528e-01 7.256893e-02  1.097078e-02 -2.027280e-03 -1.315733e-01 -1.393580e-02  1.238267e-01 -7.787017e-02 -3.915679e-02 -4.161931e-02 -6.281261e-02 -6.281261e-02 -2.052392e-01 -2.152945e-01 -5.085676e-01 -4.217069e-02 -7.700483e-03 -4.044524e-01 -9.067071e-02 -1.359385e-01 -5.290595e-01 -1.290666e-01 -5.426942e-01 -3.028665e-01  2.894132e-02 -4.947798e-02 -3.323766e-01 -5.762772e-01 -5.741005e-02 -3.315037e-02 -3.622402e-01 -9.500611e-01 -9.460946e-01 -8.999439e-01 -8.580100e-02 -1.114392e-01 -5.717352e-01 -2.616534e-01 -5.467404e-01 -4.423078e-01 -2.856832e-01 -6.809473e-01 -3.746054e-01 -4.113401e-02 -4.113401e-02 -9.263245e-02 -2.457947e-01 -5.839192e-01 -6.544172e-02 -1.097224e-01 -3.897230e-01 -1.654429e-01 -1.477282e-01 -6.135251e-01 -3.086303e-01 -5.530945e-01 -5.481643e-01 -2.338494e-01 -1.591023e-01 -3.224408e-01 -6.249108e-01
WALKING_DOWNSTAIRS " 4" 2.799653e-01 -9.802009e-03 -1.067775e-01  9.477319e-01 -6.208528e-02  1.487148e-01 9.718627e-02  5.637802e-03 -7.291378e-03 -1.028388e-01 -7.040260e-02  5.926395e-02 -9.212827e-02 -3.484349e-02 -4.928364e-02 -4.916167e-02 -4.916167e-02 -2.288514e-01 -3.466063e-01 -5.928430e-01 -7.223923e-02 -1.296066e-01 -4.946835e-01 -1.616329e-01 -1.729416e-01 -5.839174e-01 -2.402989e-01 -7.175458e-01 -3.183065e-01 -1.907434e-02 -1.752953e-01 -4.292134e-01 -6.217525e-01  1.119355e-02 -2.185983e-01 -4.791860e-01 -9.552589e-01 -9.320660e-01 -9.377538e-01 -1.457597e-01 -1.462423e-01 -6.266470e-01 -3.702447e-01 -6.994535e-01 -4.984808e-01 -3.959955e-01 -8.168582e-01 -3.257801e-01 -8.195590e-02 -8.195590e-02 -2.168589e-01 -3.805726e-01 -6.370795e-01  3.900983e-02 -3.225313e-01 -5.126943e-01 -2.082501e-01 -1.772021e-01 -6.688673e-01 -4.149190e-01 -6.915184e-01 -6.216585e-01 -2.636440e-01 -2.804268e-01 -4.576741e-01 -6.854709e-01
WALKING_DOWNSTAIRS " 5" 2.935439e-01 -8.501075e-03 -1.003199e-01  9.566494e-01 -6.075783e-02  2.167779e-02 1.096506e-01  1.376182e-02  2.133977e-02 -6.829457e-02 -7.078060e-02  8.065600e-02 -1.101490e-01 -7.082966e-02 -3.996569e-02  2.111389e-01  2.111389e-01 -6.375286e-02 -2.180298e-01 -3.971956e-01  9.843201e-02  7.922807e-02 -3.747401e-01 -3.680122e-02 -5.680330e-02 -4.919799e-01 -2.953451e-01 -3.824831e-01 -3.417503e-02  1.557422e-01  9.183943e-03 -3.493384e-01 -4.536972e-01  2.750461e-01  9.076308e-02 -3.258914e-01 -9.504909e-01 -9.123634e-01 -9.271927e-01  3.224155e-02  4.736123e-02 -5.226516e-01 -4.606468e-01 -4.091341e-01 -2.278690e-01 -4.113022e-01 -5.145915e-01 -3.442175e-02  2.054224e-01  2.054224e-01 -2.925705e-02 -3.606783e-01 -4.503032e-01  3.365547e-01  2.682699e-02 -3.533979e-01  1.105593e-02  9.017201e-02 -5.511781e-01 -5.149409e-01 -4.315528e-01 -3.747052e-01  4.285336e-02 -8.973570e-02 -4.841413e-01 -4.871284e-01
